id,title,normalized_title,author,date,iso_date,file,depth,is_reply,parent_id,thread_root_id,models,topics,error_signatures,body
1339,Remote Framework --- VPRQueryMode,Remote Framework --- VPRQueryMode,Fairlawn07,2004/09/01-05:33,2004-09-01T05:33:00,Msgs_727_to_1955.html,0,false,,1339,,build_toolchain,,"| I
have problem to understand how to use VPRQueryModel function.
| I am
retrieving the results with the WM_VAIBO_INPUT_SEMANTICS Message
(labelID
| =
SEMID_VPR_RESULT), but cannot make any sense of the results.
|
| Feedback would be greatly appreciated!
|"
1340,Data sended by subject differ from data received by observer,Data sended by subject differ from data received by observer,aiboKang,2004/09/02-12:17,2004-09-02T12:17:00,Msgs_727_to_1955.html,0,false,,1340,,boot_setup|motion,,"| Hi,
|
| I'm
trying to build a program playing robocup game. Behavior and Motion are
| two
of the modules in my program. Data should be transmitted from Behavior
to
| Motion.But
I found that the data sended by Behavior differed from the data
| received by Motion. Here are the codes used in my program:
|
| 1. send data in Behavior:
|
| if (subject[sbjCmuSetMotion]->IsReady()) {
| subject[sbjCmuSetMotion]->SetData(&mc, sizeof(mc));
| subject[sbjCmuSetMotion]->NotifyObservers();
| }
|
| 2. receive data in Motion:
|
| memcpy(&cmd, event.Data(0), sizeof(cmd));
|
observer[event.ObsIndex()]-> AssertReady(event.SenderID());
|
| I
used ""OSYSPRINT()"" to show the values of 'cmd' and 'mc' respectively in
| Motion
and Behavior,which should be the same , but unexpectedly they were
| different
seeing from wconsole. Here are the values of 'cmd' and 'mc' showed
| on wconsole:
|
| cmd.motion_cmd=1,cmd.head_cmd=200,cmd.vx=0.000000,cmd.vy=192.233010,cmd.va=0.00
| 0000,cmd.head_pan=-0.165957,cmd.head_tilt=0.000000
|
| mc.motion_cmd=200,mc.head_cmd=1,
mc.head_pan=0.099029, mc.head_tilt=-0.165957,
| mc.vx=192.233010, mc.vy=0.000000, mc.va=0.065359
|
| what kind of cause can it be? How can I resolve it?
|
| Any tip would be appreciated.
|
| kandar
| (The
article that 2004/09/02-12:05 posted, was modified by Author)
|"
1341,RE:AIBO navigation project --- camera questions,AIBO navigation project --- camera questions,Ethanlien,2004/09/03-00:25,2004-09-03T00:25:00,Msgs_727_to_1955.html,1,true,1320,1320,ERS-7,vision,,"| ERS-7,
is that the best for it?
|
| I
have a 33% discount due to being a research programme.
|
| I
have some C++ and quite a lot of theoretical knoledge, but low practice.
|
| I
guess edge/corner detection on PC...
|
| Weisi
|"
1342,RE:What is latency of Remote Framwork,What is latency of Remote Framwork,openrsupport@(Administrator),2004/09/03-09:14,2004-09-03T09:14:00,Msgs_727_to_1955.html,1,true,1317,1317,,networking|vision,,"| Hi,
|
| With
AIBO Remote Framework, you can send camera data,
| microphone
audio(WAV) data, and sensor data to your PC.
| So
AIBO and PC should be connected at least as fast as
| 10Mbps in your local network.
|
| 1) This is a good connection example.
| AIBO--(Wireless
LAN 10M)---AP===(LAN 100/10M)===Windows PC
|
| 2)
This is not a good connection example.
| AIBO--(Wireless
LAN 10M)---AP===Modem===(Internet 9600bps)===
| ===Modem===Windows
PC(RFW server) *This is low latency application.
|
| 3)
But you can control AIBO via internet by using this sample.
| AIBO--(Wireless
LAN 10M)---AP===(LAN 100/10M)=== ===Windows PC(RFW, HTTP
| server)===Modem===(Internet
9600bps)=== ===Modem===Windows PC(WEB Browser)
|
| The
NetControl and TakePicture sample programs (included in the RFW
| distribution)
have this function. (You need to setup an HTTP server on your PC)
|
| 4)
The following example is an example of low latency.
| All
data sent and received by AIBO and PC(RFW) flows in the same
| wireless
LAN(the same electric wave) at 10Mbps.
| AIBO----+
| AIBO----|
| AIBO----|
| AIBO----+--(Wireless LAN 10M)--AP
| AIBO----|
| AIBO----|
| AIBO----|
| AIBO----|
| PC(RFW)-|
| PC(RFW)-|
| PC(RFW)-|
| PC(RFW)-|
| PC(RFW)-|
| PC(RFW)-|
| PC(RFW)-|
| PC(RFW)-+
|
| ===
| About delay time,
| it
depends on TCP and network stability.
| If
the network stability is bad, TCP may resend data occasionally.
| This
will cause some delay. (Max delay time depends on TCP)
|
| AIBO
Remote Framework uses UDP to send camera data and
| microphone
audio(WAV). If the data cannot reach the PC,
| it
disappears (UDP doesn't re-send data) until AIBO sends
| the
next piece of data to your PC. The PC application (RFW) will lose
| the data that disappeared.
|"
1343,RE:What is latency of Remote Framwork,What is latency of Remote Framwork,openrsupport@(Administrator),2004/09/03-09:16,2004-09-03T09:16:00,Msgs_727_to_1955.html,1,true,1317,1317,,debugging,,"Sorry,
I posted an error.
#2
is a HIGH latency application, not a low latency one."
1344,RE:Remote Framework --- VPRQueryMode,Remote Framework --- VPRQueryMode,TodboT,2004/09/03-09:52,2004-09-03T09:52:00,Msgs_727_to_1955.html,1,true,1339,1339,,vision,,"| I
think VPRQueryModel is used to check if a particular model ID already
has a
| trained
image. You pass VPRQueryModel the ID & sub ID you want to check, and
| the
result is returned in a SEMID_VPR_RESULT semantics message. subInfo[2]
will
| be
0xFFFFFFFF if the model doesn't exit, or it will be the model sub ID if
it
| does exist.
|"
1345,RE:about the stereo microphones,about the stereo microphones,TodboT,2004/09/03-10:06,2004-09-03T10:06:00,Msgs_727_to_1955.html,2,true,1315,1293,ERS-7,,,"| >using
equation: cos(theta) = t*v/d.
| >
| >But
the problem is: since v is very large (343m/s) and d is very small
| >(approx.
0.115m), cos(theta) is much greater that 1. How can it be possible?
| >And
also, what does the quantized bit length (16 bit in ERS7)mean? Should I
| >use
it to compute the angle? Or is there any problem for matlab to read out
| >data
such like *.wav?
|
| You
must be using the wrong value of t. If you shifted one of the channels
by
| 3,
then t would be 3/16000. Using your equation: cos(theta) =
| (3/16000)*343/0.115
= 0.559.
|
| 16
bit audio just means each sample of the sound is stored as a 16 bit
value.
| The
more bits (and higher frequency), the more accurate the digitized audio
will
| be
to the source. This shouldn't affect your calculations above.
|"
1346,How can I get the IP Address,How can I get the IP Address,msgid,2004/09/03-19:45,2004-09-03T19:45:00,Msgs_727_to_1955.html,0,false,,1346,,,,"| I'm
implementing a protocol to cumincate between two or more AIBO. I use a
file
| that
contain the IP address of the other AIBO, but I don't know how can I
| retreive
the IP address of the AIBO that is running the protocol... how can I do
?
|"
1347,NaN and Inf crashes,NaN and Inf crashes,ejt,2004/09/04-02:07,2004-09-04T02:07:00,Msgs_727_to_1955.html,0,false,,1347,ERS-7,,,"| I'm
finding it quite frustrating that any operations involving NaN or Inf
| floating
point values will simply crash instead of giving the usual results
| you'd
get if the code were running on a desktop machine. It's not the initial
| divide-by-zero
or whatever which will cause the crash, it's only when the
| resulting
value is then used in any further operations (including output) which
| causes the crash.
|
| What's
even more frustrating is that even simply testing for these values using
| isinf()/isnan()/finite()
will also crash when they are passed NaN or Inf instead
| of
returning the appropriate result. So I have to write my own version
which
| tests
the bit pattern directly, avoiding any floating point operations with
the
| potentially bad values.
|
| Since
the admins don't seem to be responding to posts anymore, has anyone out
| there
gotten NaN/Inf results which *didn't* crash? Perhaps there's something
| I'm doing...
|
| (Also
still waiting on fstop vs. focal length clarification, and the ers-7
leg pose)
|"
1348,RE:How can I get the IP Address,How can I get the IP Address,AiboPet,2004/09/04-03:03,2004-09-04T03:03:00,Msgs_727_to_1955.html,1,true,1346,1346,,networking,,"> ... know how can I
>retreive
the IP address of the AIBO that is running the protocol... how can I
do ?
Take
a look at the ""ERA201D1Info"" sample. It extracts a number of interesting
statistics
from the WiFi LAN card, including the ETHER_IP address"
1349,RE:Remote Framework --- VPRQueryMode,Remote Framework --- VPRQueryMode,AiboPet,2004/09/04-03:08,2004-09-04T03:08:00,Msgs_727_to_1955.html,1,true,1339,1339,,,,">I
have problem to understand how to use VPRQueryModel function....
The
VPR interface is minimally documented.
As
mentioned the VPRQueryModel / SEMID_VPR_RESULT will give you information
about
what is trained for one model (ie. does not perform pattern match)
You
pass in the model number. The SEMID_VPR_RESULT returns -1 if nothing
trained,
otherwise the highest sub-model number trained.
In
theory you could use that to determine the next submodel to train (using
EVPRPOLICY0)
FWIW:
I use a single sub-model for each model (POLICY1), so I don't use it.
-----
BTW:
To detect a trained model, you need to look for the SEMID_EPTN
notification,
which is triggered when AIBO detects one of the trained patterns.
This
will give you the model and sub-model index of the best matched pattern,
as
well as the rotation and quality of the match"
1350,RE:Data sended by subject differ from data received by observer,Data sended by subject differ from data received by observer,AiboPet,2004/09/04-03:22,2004-09-04T03:22:00,Msgs_727_to_1955.html,1,true,1340,1340,,debugging|motion,,">
...But I found that the data sended by Behavior differed from the data
>received
by Motion. Here are the codes used in my program:
>cmd.motion_cmd=1,cmd.head_cmd=200,cmd.vx=0.000000,cmd.vy=192.233010,cmd.va=0.0
0
>0000,cmd.head_pan=-0.165957,cmd.head_tilt=0.000000
>
>mc.motion_cmd=200,mc.head_cmd=1,
mc.head_pan=0.099029, mc.head_tilt=-0.165957,
>mc.vx=192.233010,
mc.vy=0.000000, mc.va=0.065359
I
assume both 'cmd' and 'mc' are MotionCommand types.
The
fact that the 'motion_cmd' and 'head_cmd' fields are swapped is
suspicious
[assuming
no typos]. Otherwise I suspect an alignment error, or other data
corruption problem.
Debug
suggestion: print out the data sent and data received in hex bytes
instead,
that may be more illuminating.
There
is also the possibility that the 'mc' data is coming from some other
source
(some other object sending MotionCommands)"
1351,RE:AIBO navigation project --- camera questions,AIBO navigation project --- camera questions,AiboPet,2004/09/04-03:31,2004-09-04T03:31:00,Msgs_727_to_1955.html,1,true,1320,1320,ERS-210|ERS-7,debugging|motion|vision,,"| >ERS-7,
is that the best for it?
|
| Without
knowing more about your project -- probably yes.
|
| I
am guessing that you may want to use the Remote Framework (image
capture,
| walking,
pattern recognition all built under PC WiFi control)
| You
can write all your code and debug it on a PC (eg: using Visual C++) and
| avoid
many of the hassles of writing and debugging code running on the robot
| itself.
|
| ----
| Technically
The ERS-7 is the best robot for almost everything.
|
| The
one caveat is that if you want to use the OpenR SDK, and have your AIBO
| walk
around normally (not on his knees), you have to write your own walking
| engine.
In that case the ERS-210/220 is a better solution.
|
| The
ERS-210/220 has a sample walk engine provided by Sony (OMWares, and the
| Soccer
Lion sample). They haven't ported it to the ERS-7 (yet, and probably
| never
unless we keep pressuring them)
|
| See
message #1297 on this BBS for more info
|"
1352,RE:ERS-7 chest distance sensor,ERS-7 chest distance sensor,garfae,2004/09/06-20:06,2004-09-06T20:06:00,Msgs_727_to_1955.html,1,true,1332,1332,ERS-7,rcode,,">What
kind of objects are you trying to detect ? (ie. I suspect not flat
pieces
>of
paper)
Currently
I am not trying to detect anything, just to model the robot properly
in
our modelling software (Webots).
Thanks
anyway!
-Sp"
1353,Author DELETE,Author DELETE,*****,2004/09/06-20:28,2004-09-06T20:28:00,Msgs_727_to_1955.html,0,false,1372,663,,,,"(The
article that 2004/09/06-20:08 posted, was modified by Author)"
1354,Has the memory stick virus ?,Has the memory stick virus ?,robottj,2004/09/06-21:33,2004-09-06T21:33:00,Msgs_727_to_1955.html,0,false,,1354,,boot_setup,,"| Hi,
| in
my programming memory stick there is a file named""DR.BIN"". It's size is
| 0,but
I can't delete it.Is it possible that my memory stick has virus ? If
| so ,what can I do for it ?
| Thanks for any help!
|"
1355,"MTN files for ERS-7 :: walk, crawl, etc.","MTN files for ERS-7 :: walk, crawl, etc.",garfae,2004/09/07-02:24,2004-09-07T02:24:00,Msgs_727_to_1955.html,0,false,,1355,ERS-210|ERS-7,motion,,"Last
year, when we were modelling the ERS-210, somebody was kind enough to
supply
us with custom MTN files for walking and crawling.
So,
I was wondering if this time again, anyone here could help us with
this? We
need
a walking MTN in particular, but any motion expression MTN's would help
(crawl,
get down/get up, jump maybe? <-- we're using a simulated model only
so
it's quite safe).
(Certainly,
we're not the only ones needing a walking motion to test the robot,
and
while we could develop something on our own using the Motion Editor, we
figured
we'd ask first, so as not to re-invent the wheel...)
-- EDIT ---
We
managed to adapt old ERS-210 MTN's to new ERS-7 definition (we did try
that
before,
but the robot model was incorrect and therefore the motion seemed
wrong).
But still, if anyone has additional MTN's, they're very welcome! We can
also share ours, of course.
-----------
Thanks in advance!
-Sp
(The
article that 2004/09/07-01:11 posted, was modified by Author)"
